address,in_degree,out_degree,max_timestamp,min_timestamp,value_out,value_in,balance,count,label,motif1,motif1_00,motif1_01,motif1_10,motif1_11,motif2,motif3,motif4,motif1_ratio,motif2_ratio,motif3_ratio,motif4_ratio,motif1_00_ratio,motif1_01_ratio,motif1_10_ratio,motif1_11_ratio
0x02d0b53ec925f5c5907eb3dd85bededaa4362564,28,28,1535557530,1533666755,10.44776569,10.44986569,-0.0020999999999986585,30,0,20,19,0,1,0,532,0,0,0.036231884057971016,0.9637681159420289,0.0,0.0,0.95,0.0,0.05,0.0
0x02d1347abe00beaa073058b1414722cdcc31abb3,4,4,1534028525,1533765237,2.0867329,2.0875939,-0.0008610000000000007,3,0,10,10,0,0,0,10,0,0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0x02dfa0d5184c41689377d5d47054da210ce941f6,14,14,1551903765,1551371712,12.23884371926005,7.39795898919966,4.84088473006039,23,0,55,34,0,3,18,118,14,0,0.29411764705882354,0.6310160427807486,0.0748663101604278,0.0,0.6181818181818182,0.0,0.05454545454545454,0.32727272727272727
0x0324a5f6289e647baf88d9c96c331cf964220ce8,3,3,1526488575,1525432112,0.012604,0.013,-0.0003959999999999988,2,0,5,0,0,5,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0x0324d6ca206dd4a807ac9fec93589fdd9e614cdf,5,5,1530543359,1529318064,0.2520077314239692,5.883485,-5.631477268576031,4,0,16,0,0,7,9,8,8,0,0.5,0.25,0.25,0.0,0.0,0.0,0.4375,0.5625
0x03b5eeaf92c228f4da2b42468c15339d7873bbe5,3,3,1535614644,1535349444,0.029517,0.03,-0.0004829999999999973,2,0,5,0,0,5,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0x03e115d99f005f9df8accec3f3d07f54b593ee96,3,3,1529281679,1529257028,3.994951,4.0,-0.005049000000000081,2,0,5,0,0,5,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0x03f034fb47965123ea4148e3147e2cfdc5b1f7a5,45,45,1554311921,1523936124,21.48345,21.54536359235754,-0.061913592357537794,53,0,83,14,1,51,17,14,400,0,0.16700201207243462,0.028169014084507043,0.8048289738430584,0.0,0.1686746987951807,0.012048192771084338,0.6144578313253012,0.20481927710843373
0x043375ebc36fff7a4fcef1359f3c89afddf56e08,17,17,1529084453,1523591802,27.850316295000002,27.21089717,0.6394191250000034,26,0,64,32,14,3,15,184,18,0,0.24060150375939848,0.6917293233082706,0.06766917293233082,0.0,0.5,0.21875,0.046875,0.234375
0x0441c33cd5f806116c6de528709368c6c7183cd9,3,3,1532123811,1532085277,2.1629618996773656,2.164914899677365,-0.0019529999999994274,2,0,5,0,0,5,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0x046e3a705d9bcd0e53d2b45161b48e39f4bc4090,4,4,1535045798,1535028938,4.99693738,5.0,-0.003062619999999683,3,0,10,0,0,10,0,0,10,0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0
0x04a3d37cae5fe8acfcaf6d5eb66369d639ff027e,5,5,1525704165,1525548135,0.0,2.56791398,-2.56791398,4,0,0,0,0,0,0,48,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0x051005cdcecd916fb8b98643d923646acc7e07cd,28,28,1533142181,1531352787,29.21851686,29.22109986,-0.0025829999999977815,33,0,19,19,0,0,0,432,0,0,0.04212860310421286,0.9578713968957872,0.0,0.0,1.0,0.0,0.0,0.0
0x052ee5470868d14b158abb10dfcc76ed1cd1293d,9,9,1534854844,1521572468,488.0030171860001,488.26748000000003,-0.2644628139999554,14,0,39,5,6,28,0,30,22,0,0.42857142857142855,0.32967032967032966,0.24175824175824176,0.0,0.1282051282051282,0.15384615384615385,0.717948717948718,0.0
0x058e49378461c239dae065114cd9fa1c0dbc25c1,49,49,1537358605,1535974823,50.935300565194574,50.94702060519458,-0.011720040000007259,52,0,106,18,14,16,58,370,20,0,0.21370967741935484,0.7459677419354839,0.04032258064516129,0.0,0.16981132075471697,0.1320754716981132,0.1509433962264151,0.5471698113207547
0x0591a42188996397fc7cd6db729045146c37696c,92,92,1568394194,1528145142,22.75446384307223,20.258524602206396,2.495939240865834,143,0,98,45,16,26,9,84,124,0,0.3202614379084967,0.27450980392156865,0.40522875816993464,0.0,0.46875,0.16666666666666666,0.2708333333333333,0.09375
0x059615ea15f7f0e2a276103127bbace30223d294,7,7,1532601378,1529732764,2.759049,2.7611280000000002,-0.002079000000000164,6,0,17,17,0,0,0,68,0,0,0.2,0.8,0.0,0.0,1.0,0.0,0.0,0.0
0x0596e5e05fd430f7d83b38b23e250bfa98900d7f,7,7,1537752701,1536591910,1.63083851,1.63277051,-0.0019320000000000448,7,0,30,13,4,5,8,42,8,0,0.375,0.525,0.1,0.0,0.43333333333333335,0.13333333333333333,0.16666666666666666,0.26666666666666666
0x05e18136f048d648ee73dd5d269d590ff2873c33,16,16,1525450502,1524991638,40.66323507699144,40.66409607699143,-0.0008609999999862339,16,0,33,33,0,0,0,310,0,0,0.09620991253644315,0.9037900874635568,0.0,0.0,1.0,0.0,0.0,0.0
0x05e85d73eaf6fef228294fdf867abba98552a99f,6,6,1528211305,1527829058,1.7005555,1.7271024199999998,-0.026546919999999696,7,0,28,5,4,15,4,10,26,0,0.4375,0.15625,0.40625,0.0,0.17857142857142858,0.14285714285714285,0.5357142857142857,0.14285714285714285
0x05f71263372ac109cd13faa86d13a0e5830fcedc,2,2,1526375706,1526375706,0.0,0.5,-0.5,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x05fbf1e3f105df6a4553f3c7f2ed93070a4bab46,53,53,1526255074,1524758844,152.85,94.4941285239706,58.35587147602939,67,0,22,8,12,1,1,618,0,0,0.034375,0.965625,0.0,0.0,0.36363636363636365,0.5454545454545454,0.045454545454545456,0.045454545454545456
0x0697df7dc18a02b7357b742363f23af5994cb6ea,4,4,1537273355,1537130588,3.44385,3.45,-0.006150000000000322,3,0,10,10,0,0,0,10,0,0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0x0697f9d4db21472b3461aa07be39b16cd5b56eca,30,30,1526001770,1523571415,26.199523462000002,26.20278288,-0.003259417999998959,36,0,50,50,0,0,0,358,4,0,0.12135922330097088,0.8689320388349514,0.009708737864077669,0.0,1.0,0.0,0.0,0.0
0x073671a608032b2d6f8b2a0f4924da8216339a12,3,3,1542219938,1542118912,19.999916,20.0,-8.400000000108321e-05,2,0,5,0,0,5,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0x075dc757633700b257e090d62b62aac5997a99d4,3,3,1539371155,1538562299,0.468,0.469,-0.0009999999999999454,2,0,5,0,0,5,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0x078c2b3b09528fd7b80c9ee715f378d382f9139b,12,12,1525425317,1521029958,9.973989077777778,9.97485007,-0.0008609922222220234,11,0,15,15,0,0,0,212,0,0,0.06607929515418502,0.933920704845815,0.0,0.0,1.0,0.0,0.0,0.0
0x07920356975798037f26a934db461c7aafc8aa05,5,5,1535094633,1535011983,3.088446,3.088824,-0.00037799999999998946,5,0,8,0,0,8,0,0,10,0,0.4444444444444444,0.0,0.5555555555555556,0.0,0.0,0.0,1.0,0.0
0x07cfb04588154b06e3958b5d70408244102014d5,15,15,1539353395,1526958840,25.11148009,25.112341089999997,-0.000860999999996892,15,0,24,24,0,0,0,314,0,0,0.07100591715976332,0.9289940828402367,0.0,0.0,1.0,0.0,0.0,0.0
0x081a48fcfb87ddc415c31ddae1eb3ba5d5696cdb,2,2,1539379557,1539379557,0.004940665,0.0,0.004940665,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x084233ce80e122ebe70ceb5cc1e3ff5a54a5b935,6,6,1528434662,1524948726,0.4699886095199999,0.04111786,0.42887074951999987,11,0,6,6,0,0,0,0,6,0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0
0x0844ad5bd729f536f1aee085940eea6fb764e000,21,21,1557389097,1541922200,499.99844999000004,500.0,-0.0015500099999599115,20,0,23,0,0,23,0,0,340,0,0.06336088154269973,0.0,0.9366391184573003,0.0,0.0,0.0,1.0,0.0
0x085f9b53acbff0e4683463fef1a583d299bd4e25,16,16,1525512924,1524719296,17.47681609,17.47786609,-0.0010499999999993292,19,0,22,22,0,0,0,212,0,0,0.09401709401709402,0.905982905982906,0.0,0.0,1.0,0.0,0.0,0.0
0x08986f5cecd3cb8882e4a34a16961e3124377291,3,3,1525185156,1524188405,0.989139,0.99,-0.0008610000000000007,2,0,5,0,0,5,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0x08afea4ec3659a2e478f81fef2b784176a0b7d2f,5,5,1546743555,1535490923,2.099139,2.1,-0.0008610000000000007,4,0,14,14,0,0,0,26,0,0,0.35,0.65,0.0,0.0,1.0,0.0,0.0,0.0
0x08b8126824b9c469e4ddaec3ed725c737579f02e,9,9,1565237402,1529110184,1.9115789168490613,1.9200157688055834,-0.008436851956522107,12,0,36,9,23,4,0,60,8,0,0.34615384615384615,0.5769230769230769,0.07692307692307693,0.0,0.25,0.6388888888888888,0.1111111111111111,0.0
0x091b4cfc5f5d4fbc6d4ed90e7aa81dd9f361a42b,3,3,1543577274,1543571943,0.0169448445310514,0.052296344531052065,-0.03535150000000066,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0929afccd8aef2fabac1c7e96bfdbf5cb84689ee,7,7,1539595055,1537107251,14.540639,14.5415,-0.0008609999999986684,8,0,19,19,0,0,0,92,0,0,0.17117117117117117,0.8288288288288288,0.0,0.0,1.0,0.0,0.0,0.0
0x0967c50bfec4dba06e28e8fdbcfd15a23474fab4,13,13,1526249577,1523970326,28.2,28.21209197563211,-0.012091975632110064,14,0,36,36,0,0,0,224,0,0,0.13846153846153847,0.8615384615384616,0.0,0.0,1.0,0.0,0.0,0.0
0x096c13f383a32253e238bc148307753d14868235,3,3,1533475825,1533400672,0.22478144,0.22482344,-4.200000000001425e-05,2,0,5,0,0,5,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0x096c39ab4fa36ca74a36fe1f4767ff487762f0aa,24,24,1537920111,1526291302,21.1366074,21.137468399999996,-0.000860999999996892,32,0,38,38,0,0,0,414,0,0,0.084070796460177,0.915929203539823,0.0,0.0,1.0,0.0,0.0,0.0
0x097dc7810d2cac2027dd311b9dcd2cd22cbc7770,5,5,1537902698,1533031071,2.03732955,2.03819055,-0.0008610000000000007,4,0,12,12,0,0,0,30,0,0,0.2857142857142857,0.7142857142857143,0.0,0.0,1.0,0.0,0.0,0.0
0x09f8b64a3992ab516fc34de1157d2b4a39d45301,8,8,1532942778,1532836329,0.0,23.011153819999997,-23.011153819999997,7,0,0,0,0,0,0,164,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0a0ba956038d4a66002d612648332b9c4ab7646c,6,6,1533063242,1532511199,4.43711354,4.44066254,-0.0035489999999995803,6,0,20,20,0,0,0,60,0,0,0.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0
0x0a104b095bc84815b27d93b232c6863759b79043,3,3,1537892668,1533257086,1.00758007,1.00844107,-0.0008610000000000007,2,0,5,0,0,5,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0x0a10c493bc6f7faecca5be1e82d7fd7fb3774049,28,28,1529271800,1528108829,30.232895430000003,30.23375643,-0.000860999999996892,30,0,30,30,0,0,0,492,0,0,0.05747126436781609,0.9425287356321839,0.0,0.0,1.0,0.0,0.0,0.0
0x0a3afd85b3b4dbab37906030287de6fc70a83b92,9,9,1545623871,1542075071,130.5082370366,125.0,5.508237036600008,9,0,30,0,0,30,0,0,156,0,0.16129032258064516,0.0,0.8387096774193549,0.0,0.0,0.0,1.0,0.0
0x0a4a2413d7c604647c7788fd3564b3c54fe06763,14,14,1513559936,1506180680,0.0,1.4500000000000002,-1.4500000000000002,17,0,0,0,0,0,0,336,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0a5650aba6473c48898f3d9366b52c21a4eec37b,54,54,1521230630,1502901091,276.9647744431769,276.90134924251765,0.06342520065925328,68,0,68,14,2,48,4,418,8,0,0.13765182186234817,0.8461538461538461,0.016194331983805668,0.0,0.20588235294117646,0.029411764705882353,0.7058823529411765,0.058823529411764705
0x0a796062214cf4fc232dd8538a19035ac79a595c,39,39,1542224791,1528105745,2.8819999999999997,2.918644235439747,-0.03664423543974715,42,0,127,72,2,51,0,272,38,0,0.2906178489702517,0.6224256292906178,0.08695652173913043,0.0,0.576,0.016,0.408,0.0
0x0a7dde263eb93f69acd1671a223c5c93faa73701,5,5,1534375340,1534288012,0.0,16.87126568,-16.87126568,4,0,0,0,0,0,0,48,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0a888f0f0b772e17a2adfd62d3f15cec72c8d42f,19,19,1526574159,1525487765,38.877553830000004,38.88444183000001,-0.006888000000003558,19,0,107,95,0,11,0,142,60,0,0.34627831715210355,0.459546925566343,0.1941747572815534,0.0,0.8962264150943396,0.0,0.10377358490566038,0.0
0x0a9f58ee19a7131ed031ea66a032c05c7efe965a,41,41,1520703261,1520181059,52.29114716,52.29961016,-0.008462999999998999,57,0,17,17,0,0,0,362,0,0,0.044854881266490766,0.9551451187335093,0.0,0.0,1.0,0.0,0.0,0.0
0x0ad24a61a0371d1dfe47c3b74169aaa5807efb31,11,11,1536853377,1535567379,4.5268747,4.5279247,-0.0010500000000002174,10,0,26,26,0,0,0,178,0,0,0.12745098039215685,0.8725490196078431,0.0,0.0,1.0,0.0,0.0,0.0
0x0ae775637e63fa95855246fd82e96802d05883fc,141,141,1529655261,1509994500,211.615052295569,211.61937829556902,-0.004326000000020258,158,0,23,14,0,9,0,638,0,0,0.03479576399394856,0.9652042360060514,0.0,0.0,0.6086956521739131,0.0,0.391304347826087,0.0
0x0afc3711b354136a569edeeea3c6a51e1725013e,20,20,1533070770,1527684606,55.76104935627809,54.986680216317566,0.7743691399605268,20,0,96,66,0,9,21,152,44,0,0.3287671232876712,0.5205479452054794,0.1506849315068493,0.0,0.6875,0.0,0.09375,0.21875
0x0b70f396d0626c9d8008d68c8d9c98e77ddb8262,3,3,1536831020,1536624068,0.04,0.0500067406503384,-0.010006740650338401,2,0,5,0,0,5,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0x0b72eb78dd1ae56fe2a7cd53f1bea9f44f7b4211,3,3,1551352438,1547701648,7204.900000000001,7205.0,-0.0999999999994543,2,0,5,0,0,5,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0x0b7f284d74f549731499c44aed2a10adcc9e9cc0,48,48,1516135802,1515889976,68.39672049762157,68.40310449762157,-0.006383999999997059,59,0,26,26,0,0,0,514,0,0,0.04814814814814815,0.9518518518518518,0.0,0.0,1.0,0.0,0.0,0.0
0x0bb8dc8dfbdfba65bcbea3e5dfda67bf7331bf19,25,25,1539230383,1524540633,104.03417235,104.04310168490724,-0.008929334907236353,37,0,95,34,28,25,8,200,28,0,0.29411764705882354,0.6191950464396285,0.08668730650154799,0.0,0.35789473684210527,0.29473684210526313,0.2631578947368421,0.08421052631578947
0x0c2cb2d98f9f5ed558d9560d0e38e47187b2bfe1,4,4,1531071784,1531069543,0.519949,0.521965,-0.0020160000000000178,3,0,10,10,0,0,0,10,0,0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0x0c3221d64b8ad5268c2b8d4c7f36679832fd3828,34,34,1523179399,1519838933,10.909,10.912204789999997,-0.0032047899999962937,34,0,99,90,0,9,0,364,14,0,0.20754716981132076,0.7631027253668763,0.029350104821802937,0.0,0.9090909090909091,0.0,0.09090909090909091,0.0
0x0c4762bc7b1af1dc9448a827f53861c118b712de,15,15,1526290001,1526082215,13.142199863347578,13.652199863347578,-0.5099999999999998,15,0,28,27,1,0,0,238,0,0,0.10526315789473684,0.8947368421052632,0.0,0.0,0.9642857142857143,0.03571428571428571,0.0,0.0
0x0c8b740e3377f2be7a108aeba6a2f660588c728d,18,18,1524856521,1524059291,0.0,198.85729955999997,-198.85729955999997,39,0,0,0,0,0,0,442,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0c91ba2e9d7984015d72249345a0cefb8328a930,7,7,1535701394,1531750087,3.90557838,3.90662838,-0.0010499999999997733,8,0,0,0,0,0,0,62,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0cbc569253e2419856e4a777cf406d35444d8e50,3,3,1535283983,1535091849,1.399139,0.9,0.4991389999999999,2,0,5,5,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0x0cbff6c0365083f20c9de72084be7fb11278aa86,13,13,1540133037,1536860479,10.73469177756382,10.73677077756382,-0.002079000000000164,12,0,27,27,0,0,0,214,0,0,0.11203319502074689,0.8879668049792531,0.0,0.0,1.0,0.0,0.0,0.0
0x0cd4ea9b68ced287fc25923b071c0b1a0a14e9c6,15,15,1563758326,1533082020,12.035419690000001,12.04453369,-0.009113999999998512,17,0,77,48,0,27,0,38,106,0,0.34841628959276016,0.17194570135746606,0.4796380090497738,0.0,0.64,0.0,0.36,0.0
0x0cfdc4a2c05b1ff5fce36d1c1982d8666d7a9813,22,22,1523756028,1523507815,19.53730591,19.50816691,0.029139000000000692,22,0,30,30,0,0,0,416,0,0,0.06726457399103139,0.9327354260089686,0.0,0.0,1.0,0.0,0.0,0.0
0x0d202934db48341adfe26812a1d8731383b065b3,12,12,1524606164,1522544446,11.15258216,11.153443159999998,-0.0008609999999986684,14,0,29,29,0,0,0,150,0,0,0.16201117318435754,0.8379888268156425,0.0,0.0,1.0,0.0,0.0,0.0
0x0d5386f63dc1dbb8983b9b8929c4bc75e27f5688,3,3,1557021787,1541680917,0.999139,1.0,-0.0008610000000000007,2,0,5,0,0,5,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0x0d9786138578fcdcce04435592545ef08422d755,37,37,1519566215,1517226760,84.1990806528496,84.2003616528496,-0.00128099999999165,39,0,22,22,0,0,0,594,2,0,0.03559870550161812,0.9611650485436893,0.003236245954692557,0.0,1.0,0.0,0.0,0.0
0x0d9dacef694563ee0888e2751bf2349ac1b6270e,12,12,1539536841,1539104002,4.273000000000001,2.2742945700000003,1.9987054300000002,12,0,44,22,11,2,9,238,4,0,0.15384615384615385,0.8321678321678322,0.013986013986013986,0.0,0.5,0.25,0.045454545454545456,0.20454545454545456
0x0db49185aae1f8f4b95ebd5323c1fa3822d4fde8,17,17,1530382121,1529099422,0.0,38.641428319999996,-38.641428319999996,17,0,0,0,0,0,0,364,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0e0ba79cb92e07555ef7a3fe9e18ba33dd0b6d29,10,10,1523796048,1523298710,0.0,17.53034689,-17.53034689,9,0,0,0,0,0,0,230,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0e42f55da7ade5673130e23232cec6094d34087c,3,3,1528605496,1528269376,0.499139,0.5,-0.0008610000000000007,2,0,5,0,0,5,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0x0e50fac3b2eaee7ba87b6d644b6c03e946b19f8d,5,5,1547284186,1530794415,1.616704,1.617565,-0.0008610000000000007,4,0,12,12,0,0,0,30,0,0,0.2857142857142857,0.7142857142857143,0.0,0.0,1.0,0.0,0.0,0.0
0x0e783fdcfd5f3f1afbb11062315456bd16fee122,9,9,1530269443,1530030582,4.1245102,4.1257702,-0.001260000000000261,9,0,49,13,0,29,7,62,18,0,0.3798449612403101,0.4806201550387597,0.13953488372093023,0.0,0.2653061224489796,0.0,0.5918367346938775,0.14285714285714285
0x0eab14a501a8125387b0c1e2bd13a217cee45eba,6,6,1534539181,1534443889,3.51,3.5149999999999997,-0.004999999999999893,5,0,18,18,0,0,0,48,0,0,0.2727272727272727,0.7272727272727273,0.0,0.0,1.0,0.0,0.0,0.0
0x0ed78cca6cdfa68e08b85c463f29dd8741ff06ad,6,6,1544512397,1534110845,0.6626200000000001,0.66693852,-0.004318519999999881,5,0,23,15,0,8,0,22,8,0,0.4339622641509434,0.41509433962264153,0.1509433962264151,0.0,0.6521739130434783,0.0,0.34782608695652173,0.0
0x0ef2724a6d8be9f72f3d35b62e1e8a37ceaf721e,19,19,1517020664,1516253597,66.93206871000001,66.93618470999999,-0.004115999999982023,19,0,62,43,10,9,0,198,14,0,0.22627737226277372,0.7226277372262774,0.051094890510948905,0.0,0.6935483870967742,0.16129032258064516,0.14516129032258066,0.0
0x0f38daecb3fb7b87a8d3ed168822c1bc53e8202c,29,29,1517107003,1516071441,96.25125247312512,96.25552696312513,-0.0042744900000144526,33,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0f4cf489c65f5001843c525e1f374768dcad9b99,28,28,1529177323,1526286611,48.3801430354769,47.88186503547691,0.4982779999999849,38,0,36,36,0,0,0,362,0,0,0.09045226130653267,0.9095477386934674,0.0,0.0,1.0,0.0,0.0,0.0
0x0f556c5ac270aba556f61c6a329d74213d36b089,8,8,1544363020,1544180218,88.94716846,88.94753406,-0.00036559999999496995,9,0,23,23,0,0,0,140,0,0,0.1411042944785276,0.8588957055214724,0.0,0.0,1.0,0.0,0.0,0.0
0x0f89b38968065a571eeaf34dd6bf2093fb55c20f,43,43,1530567492,1528953565,27.147890000000004,27.16436814,-0.0164781399999967,51,0,162,39,15,55,53,116,204,0,0.3360995850622407,0.24066390041493776,0.42323651452282157,0.0,0.24074074074074073,0.09259259259259259,0.3395061728395062,0.3271604938271605
0x1006f68abfe6ebd96d7a4f74f811713a6e52f3ea,3,3,1532565729,1530185207,0.033542839899999996,0.038,-0.004457160100000003,4,0,5,0,0,5,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
